moisture_active1,moisture_active2,oxygen,lid,co2,time_stamp,device_id,temperature_curing1,temperature_curing2,moisture_curing1,moisture_curing2,automation_active,methane,temperature_active1,temperature_active2,temperature_active3,temperature_active4
15,14,13.64658356,close,6390,29/06/2024 12:56,YJWCHg,0,0,102,18,FALSE,1083,16,17,17,16
17,14,13.64343166,close,6473,29/06/2024 12:56,YJWCHg,0,0,120,23,FALSE,1063,16,17,17,16
19,17,13.61427593,close,6483,29/06/2024 12:57,YJWCHg,0,0,134,24,FALSE,1191,16,17,17,16
16,15,13.6300354,close,6456,29/06/2024 12:57,YJWCHg,0,0,116,24,FALSE,993,16,17,17,16
16,11,13.63318825,close,6420,29/06/2024 12:57,YJWCHg,0,0,89,25,FALSE,1035,16,16,17,16
15,10,13.6584034,close,6217,29/06/2024 12:57,YJWCHg,0,0,49,24,FALSE,1196,16,17,17,16
19,16,13.6584034,close,6481,29/06/2024 12:57,YJWCHg,0,0,45,19,FALSE,1131,16,16,17,16
17,16,13.66786003,close,6503,29/06/2024 12:57,YJWCHg,0,0,61,23,FALSE,1163,16,17,17,16
19,15,13.66155624,close,6468,29/06/2024 12:57,YJWCHg,0,0,124,24,FALSE,1097,16,17,17,16
15,16,13.66707134,close,6444,29/06/2024 12:57,YJWCHg,0,0,147,26,FALSE,1126,16,16,17,16
17,14,13.67967987,close,6405,29/06/2024 12:57,YJWCHg,0,0,102,23,FALSE,1140,16,17,17,16
17,17,13.68598366,close,6493,29/06/2024 12:57,YJWCHg,0,0,86,23,FALSE,1115,16,17,17,16
13,15,13.68598366,close,6424,29/06/2024 12:57,YJWCHg,0,0,42,23,FALSE,1037,16,16,17,16
18,16,13.67337608,close,6688,29/06/2024 12:57,YJWCHg,0,0,47,23,FALSE,1124,16,17,17,16
18,14,13.67337608,close,6757,29/06/2024 12:57,YJWCHg,0,0,66,22,FALSE,1090,16,16,17,16
17,15,13.65682793,close,6405,29/06/2024 12:57,YJWCHg,0,0,102,24,FALSE,1085,16,17,17,16
16,15,13.63791561,close,6451,29/06/2024 12:57,YJWCHg,0,0,130,23,FALSE,1083,16,17,17,16
18,15,13.64067364,close,6393,29/06/2024 12:58,YJWCHg,0,0,120,24,FALSE,1097,16,17,17,16
17,15,13.65643406,close,6368,29/06/2024 12:58,YJWCHg,0,0,88,23,FALSE,1048,16,17,17,16
16,15,13.65131187,close,6500,29/06/2024 12:58,YJWCHg,0,0,83,23,FALSE,993,16,17,17,16
19,15,13.63870335,close,6454,29/06/2024 12:58,YJWCHg,0,0,31,23,FALSE,1032,16,17,17,16
16,16,13.63239956,close,6378,29/06/2024 12:58,YJWCHg,0,0,30,23,FALSE,1000,16,17,17,16
23,17,13.64185524,close,6468,29/06/2024 12:58,YJWCHg,0,0,109,23,FALSE,1081,16,17,17,16
17,14,13.64185524,close,6222,29/06/2024 12:58,YJWCHg,0,0,124,24,FALSE,1092,16,17,17,16
18,14,13.64067364,close,6393,29/06/2024 12:58,YJWCHg,0,0,39,22,FALSE,1190,16,17,17,16
17,15,13.64776516,close,6446,29/06/2024 12:58,YJWCHg,0,0,28,25,FALSE,1040,16,17,17,16
16,17,13.66155529,close,6461,29/06/2024 12:58,YJWCHg,0,0,53,23,FALSE,1070,16,17,17,16
18,22,13.65249348,close,6446,29/06/2024 12:58,YJWCHg,0,0,52,28,FALSE,1075,16,17,17,16
19,14,13.6430378,close,6412,29/06/2024 12:58,YJWCHg,0,0,125,23,FALSE,1128,16,17,17,16
18,14,13.6410675,close,6424,29/06/2024 12:58,YJWCHg,0,0,88,23,FALSE,1041,16,17,17,16
18,15,13.63318729,close,6446,29/06/2024 12:58,YJWCHg,0,0,34,23,FALSE,1080,16,17,17,16
17,15,13.64146137,close,6437,29/06/2024 12:58,YJWCHg,0,0,40,23,FALSE,1113,16,17,17,16
19,17,13.63200569,close,6442,29/06/2024 12:58,YJWCHg,0,0,53,23,FALSE,1023,16,17,17,16
18,15,13.62255001,close,6383,29/06/2024 12:59,YJWCHg,0,0,70,22,FALSE,1119,16,17,17,16
15,16,13.62727737,close,6566,29/06/2024 12:59,YJWCHg,0,0,134,24,FALSE,1073,16,17,17,16
17,17,13.63358212,close,6412,29/06/2024 12:59,YJWCHg,0,0,139,22,FALSE,1062,16,17,17,16
18,14,13.61309338,close,6322,29/06/2024 12:59,YJWCHg,0,0,112,18,FALSE,1083,16,17,17,16
17,16,13.60284996,close,6402,29/06/2024 12:59,YJWCHg,0,0,110,23,FALSE,1124,16,17,17,16
16,14,13.59024143,close,6556,29/06/2024 12:59,YJWCHg,0,0,109,28,FALSE,1089,16,16,17,16
19,15,13.59772778,close,6393,29/06/2024 12:59,YJWCHg,0,0,89,24,FALSE,1112,16,17,17,16
17,15,13.61191177,close,6446,29/06/2024 12:59,YJWCHg,0,0,46,24,FALSE,1074,16,17,17,16
15,14,13.59733391,close,6473,29/06/2024 12:59,YJWCHg,0,0,33,25,FALSE,1139,16,17,17,16
14,14,13.59733391,close,6393,29/06/2024 12:59,YJWCHg,0,0,38,23,FALSE,1118,16,17,17,16
19,15,13.61073017,close,6451,29/06/2024 12:59,YJWCHg,0,0,51,23,FALSE,1075,16,17,17,16
17,15,13.58827209,close,5748,29/06/2024 12:59,YJWCHg,0,0,49,25,FALSE,1191,16,17,17,16
16,17,13.56620789,close,6439,29/06/2024 12:59,YJWCHg,0,0,67,25,FALSE,982,16,17,17,16
18,16,13.57999802,close,6446,29/06/2024 12:59,YJWCHg,0,0,30,22,FALSE,1142,16,17,17,16
17,15,13.57763386,close,6459,29/06/2024 12:59,YJWCHg,0,0,40,24,FALSE,1152,16,17,17,16
16,17,13.57763386,close,6463,29/06/2024 12:59,YJWCHg,0,0,46,25,FALSE,1074,16,16,17,16
18,15,13.56384373,close,6456,29/06/2024 13:00,YJWCHg,0,0,49,24,FALSE,1052,16,17,17,16
17,16,13.56699562,close,6400,29/06/2024 13:00,YJWCHg,0,0,54,23,FALSE,1153,16,17,17,16
20,15,13.57566357,close,6420,29/06/2024 13:00,YJWCHg,0,0,124,23,FALSE,1083,16,17,17,16
17,13,13.58905983,close,6432,29/06/2024 13:00,YJWCHg,0,0,140,23,FALSE,1205,16,17,17,16
17,16,13.58905983,close,6407,29/06/2024 13:00,YJWCHg,0,0,138,24,FALSE,1087,16,17,17,16
18,17,13.60482025,close,6493,29/06/2024 13:00,YJWCHg,0,0,127,25,FALSE,1130,16,17,17,16
19,14,13.60954762,close,6485,29/06/2024 13:00,YJWCHg,0,0,105,22,FALSE,1122,16,17,17,16
18,16,13.61112404,close,6368,29/06/2024 13:00,YJWCHg,0,0,102,24,FALSE,1068,16,17,17,16
16,16,13.62057972,close,6444,29/06/2024 13:00,YJWCHg,0,0,99,23,FALSE,1094,16,17,17,16
18,14,13.63318825,close,6371,29/06/2024 13:00,YJWCHg,0,0,93,22,FALSE,1064,16,17,17,16
19,16,13.64067364,close,6407,29/06/2024 13:00,YJWCHg,0,0,117,22,FALSE,1021,16,17,17,16
18,16,13.63121796,close,6444,29/06/2024 13:00,YJWCHg,0,0,118,23,FALSE,1085,16,17,17,16
17,16,13.6288538,close,6442,29/06/2024 13:00,YJWCHg,0,0,71,23,FALSE,1020,16,17,17,16
17,17,13.61230564,close,6525,29/06/2024 13:00,YJWCHg,0,0,52,22,FALSE,1170,16,17,17,16
18,15,13.60127354,close,6466,29/06/2024 13:00,YJWCHg,0,0,28,23,FALSE,1192,16,17,17,16
17,14,13.59142399,close,6483,29/06/2024 13:01,YJWCHg,0,0,40,22,FALSE,1062,16,17,17,16
19,17,13.60875988,close,6456,29/06/2024 13:01,YJWCHg,0,0,58,23,FALSE,1090,16,17,17,16
17,17,13.59851551,close,6446,29/06/2024 13:01,YJWCHg,0,0,73,24,FALSE,1072,16,17,17,16
16,16,13.59851551,close,6620,29/06/2024 13:01,YJWCHg,0,0,138,23,FALSE,1357,16,17,17,16
17,14,13.57999802,close,6478,29/06/2024 13:01,YJWCHg,0,0,128,24,FALSE,1109,16,17,17,16
18,15,13.57133007,close,6590,29/06/2024 13:01,YJWCHg,0,0,83,22,FALSE,1190,16,17,17,16
18,26,13.57133007,close,6412,29/06/2024 13:01,YJWCHg,0,0,114,22,FALSE,1247,16,17,17,16
17,15,13.56502533,close,6608,29/06/2024 13:01,YJWCHg,0,0,121,21,FALSE,1328,16,17,17,16
17,17,13.58275604,close,6432,29/06/2024 13:01,YJWCHg,0,0,121,24,FALSE,1141,16,17,17,16
17,15,13.58039188,close,6468,29/06/2024 13:01,YJWCHg,0,0,103,23,FALSE,1140,16,17,17,16
16,16,13.59339333,close,6383,29/06/2024 13:01,YJWCHg,0,0,88,24,FALSE,1156,16,17,17,16
18,15,13.59142399,close,6302,29/06/2024 13:01,YJWCHg,0,0,27,22,FALSE,1123,16,17,17,16
19,18,13.59181786,close,6405,29/06/2024 13:01,YJWCHg,0,0,34,22,FALSE,1113,16,17,17,16
16,14,13.59181786,close,6405,29/06/2024 13:01,YJWCHg,0,0,57,24,FALSE,1275,16,17,17,16
17,5,13.60127354,close,6398,29/06/2024 13:01,YJWCHg,0,0,64,24,FALSE,1262,16,17,17,16
18,14,13.5993042,close,6446,29/06/2024 13:01,YJWCHg,0,0,141,23,FALSE,1095,16,17,17,16
19,16,13.58354378,close,6412,29/06/2024 13:02,YJWCHg,0,0,66,24,FALSE,1151,16,17,17,16
19,15,13.59142399,close,6468,29/06/2024 13:02,YJWCHg,0,0,30,24,FALSE,1118,16,17,17,16
17,17,13.5863018,close,6451,29/06/2024 13:02,YJWCHg,0,0,33,24,FALSE,1214,16,17,17,16
18,18,13.59260559,close,6485,29/06/2024 13:02,YJWCHg,0,0,58,23,FALSE,1090,16,17,17,16
16,15,13.59181786,close,6529,29/06/2024 13:02,YJWCHg,0,0,141,24,FALSE,1109,16,17,17,16
16,15,13.58708954,close,6434,29/06/2024 13:02,YJWCHg,0,0,131,24,FALSE,1155,16,17,17,16
16,16,13.58827209,close,6456,29/06/2024 13:02,YJWCHg,0,0,132,24,FALSE,1146,16,17,17,16
17,15,13.57172394,close,6400,29/06/2024 13:02,YJWCHg,0,0,97,22,FALSE,1173,16,17,17,16
17,16,13.6036377,close,6444,29/06/2024 13:02,YJWCHg,0,0,43,23,FALSE,1283,16,17,17,16
15,18,13.60678959,close,6576,29/06/2024 13:02,YJWCHg,0,0,42,24,FALSE,1271,16,17,17,16
17,15,13.62412548,close,6449,29/06/2024 13:02,YJWCHg,0,0,44,23,FALSE,1131,16,17,17,16
18,15,13.60875988,close,6383,29/06/2024 13:02,YJWCHg,0,0,73,22,FALSE,1222,16,16,17,16
18,16,13.59615135,close,6500,29/06/2024 13:02,YJWCHg,0,0,134,23,FALSE,1058,16,17,17,16
15,16,13.58787823,close,6412,29/06/2024 13:02,YJWCHg,0,0,108,23,FALSE,1117,16,17,17,16
18,13,13.59890938,close,6456,29/06/2024 13:02,YJWCHg,0,0,102,24,FALSE,1302,16,17,17,16
16,16,13.60245609,close,6449,29/06/2024 13:02,YJWCHg,0,0,45,24,FALSE,1263,16,17,17,16
20,16,13.61506367,close,6507,29/06/2024 13:03,YJWCHg,0,0,38,24,FALSE,1112,16,17,17,16
19,14,13.63161182,close,6434,29/06/2024 13:03,YJWCHg,0,0,99,22,FALSE,1048,16,17,17,16
18,15,13.60560799,close,6459,29/06/2024 13:03,YJWCHg,0,0,143,23,FALSE,1076,16,17,17,16
18,15,13.61821556,close,6500,29/06/2024 13:03,YJWCHg,0,0,133,23,FALSE,1095,16,17,17,16
17,16,13.61269951,close,6105,29/06/2024 13:03,YJWCHg,0,0,31,24,FALSE,1294,16,17,17,16
16,15,13.6300354,close,6454,29/06/2024 13:03,YJWCHg,0,0,40,24,FALSE,1015,16,17,17,16
18,17,13.6300354,close,6483,29/06/2024 13:03,YJWCHg,0,0,60,24,FALSE,1156,16,17,17,16
17,13,13.63200569,close,6239,29/06/2024 13:03,YJWCHg,0,0,80,24,FALSE,1080,16,17,17,16
18,14,13.61860943,close,6446,29/06/2024 13:03,YJWCHg,0,0,133,23,FALSE,969,16,17,17,16
16,12,13.60284996,close,6446,29/06/2024 13:03,YJWCHg,0,0,118,25,FALSE,1056,16,17,17,16
17,15,13.59812164,close,6424,29/06/2024 13:03,YJWCHg,0,0,88,24,FALSE,1067,16,17,17,16
17,17,13.60482025,close,6625,29/06/2024 13:03,YJWCHg,0,0,50,24,FALSE,1113,16,17,17,16
17,15,13.6103363,close,6429,29/06/2024 13:03,YJWCHg,0,0,86,25,FALSE,926,16,17,17,16
19,27,13.59142399,close,6405,29/06/2024 13:03,YJWCHg,0,0,119,23,FALSE,1046,16,17,17,16
19,16,13.60127354,close,6495,29/06/2024 13:03,YJWCHg,0,0,111,23,FALSE,1012,16,17,17,16
16,16,13.59890938,close,6649,29/06/2024 13:04,YJWCHg,0,0,104,20,FALSE,1054,16,17,17,16
17,15,13.61782169,close,6488,29/06/2024 13:04,YJWCHg,0,0,41,23,FALSE,971,16,17,17,16
16,16,13.61664009,close,6434,29/06/2024 13:04,YJWCHg,0,0,60,24,FALSE,1078,16,17,17,16
20,16,13.61664009,close,6442,29/06/2024 13:04,YJWCHg,0,0,126,19,FALSE,1050,16,17,17,16
15,16,13.61979198,close,6559,29/06/2024 13:04,YJWCHg,0,0,145,27,FALSE,1113,16,17,16,16
16,14,13.62451935,close,6454,29/06/2024 13:04,YJWCHg,0,0,39,24,FALSE,1096,16,17,17,16
17,16,13.62097359,close,6407,29/06/2024 13:04,YJWCHg,0,0,33,23,FALSE,1201,16,17,17,16
16,15,13.62176132,close,6444,29/06/2024 13:04,YJWCHg,0,0,73,23,FALSE,1053,16,17,17,16
16,14,13.64382553,close,6573,29/06/2024 13:04,YJWCHg,0,0,141,22,FALSE,1076,16,16,17,16
17,14,13.63161182,close,6439,29/06/2024 13:04,YJWCHg,0,0,33,24,FALSE,1098,16,17,17,16
16,14,13.62412548,close,6471,29/06/2024 13:04,YJWCHg,0,0,44,24,FALSE,962,16,17,17,16
18,16,13.61545753,close,6410,29/06/2024 13:04,YJWCHg,0,0,101,22,FALSE,1076,16,17,17,16
18,16,13.6103363,close,6354,29/06/2024 13:04,YJWCHg,0,0,150,23,FALSE,1074,16,17,17,16
16,17,13.61664009,close,6385,29/06/2024 13:04,YJWCHg,0,0,40,24,FALSE,903,16,17,17,16
16,17,13.62294388,close,6493,29/06/2024 13:04,YJWCHg,0,0,46,23,FALSE,1113,16,17,17,16
17,19,13.62609577,close,6417,29/06/2024 13:04,YJWCHg,0,0,106,23,FALSE,1062,16,17,17,16
16,15,13.62294388,close,6713,29/06/2024 13:05,YJWCHg,0,0,123,24,FALSE,1070,16,17,17,16
12,16,13.62609577,close,6363,29/06/2024 13:05,YJWCHg,0,0,93,24,FALSE,1015,16,17,17,16
16,17,13.61664009,close,6380,29/06/2024 13:05,YJWCHg,0,0,60,23,FALSE,1046,16,17,17,16
17,15,13.63239956,close,6451,29/06/2024 13:05,YJWCHg,0,0,135,25,FALSE,1168,16,17,17,16
19,15,13.62491417,close,6402,29/06/2024 13:05,YJWCHg,0,0,145,23,FALSE,1148,16,17,17,16
16,16,13.62688351,close,6461,29/06/2024 13:05,YJWCHg,0,0,78,24,FALSE,1032,16,17,17,16
19,14,13.64618969,close,6407,29/06/2024 13:05,YJWCHg,0,0,91,21,FALSE,1008,16,17,17,16
18,17,13.64934158,close,6490,29/06/2024 13:05,YJWCHg,0,0,79,23,FALSE,1000,16,17,17,16
14,20,13.67179966,close,6368,29/06/2024 13:05,YJWCHg,0,0,131,22,FALSE,1219,16,17,17,16
18,15,13.67179966,close,6354,29/06/2024 13:05,YJWCHg,0,0,71,24,FALSE,1100,16,16,17,17
18,19,13.68125629,close,6449,29/06/2024 13:05,YJWCHg,0,0,55,23,FALSE,1056,16,17,17,16
17,15,13.68204403,close,6446,29/06/2024 13:05,YJWCHg,0,0,30,23,FALSE,957,16,17,17,16
18,16,13.68204403,close,6417,29/06/2024 13:05,YJWCHg,0,0,31,22,FALSE,1091,16,17,17,16
17,15,13.67495155,close,6390,29/06/2024 13:05,YJWCHg,0,0,107,23,FALSE,937,16,17,17,16
16,26,13.68007374,close,6407,29/06/2024 13:05,YJWCHg,0,0,91,23,FALSE,1112,16,17,17,17
15,12,13.679286,close,6393,29/06/2024 13:06,YJWCHg,0,0,45,22,FALSE,1148,16,17,17,16
17,17,13.65328217,close,6427,29/06/2024 13:06,YJWCHg,0,0,49,25,FALSE,1017,16,17,17,16
21,16,13.62412548,close,6368,29/06/2024 13:06,YJWCHg,0,0,148,25,FALSE,1113,16,17,17,16
16,16,13.58905983,close,6478,29/06/2024 13:06,YJWCHg,0,0,105,23,FALSE,1070,16,17,17,16
17,17,13.5709362,close,6407,29/06/2024 13:06,YJWCHg,0,0,100,24,FALSE,1063,16,17,17,16
18,14,13.55832767,close,6405,29/06/2024 13:06,YJWCHg,0,0,51,23,FALSE,957,16,17,17,16
17,15,13.52995968,close,6449,29/06/2024 13:06,YJWCHg,0,0,68,28,FALSE,1067,16,17,17,16
17,15,13.52995968,close,6510,29/06/2024 13:06,YJWCHg,0,0,147,24,FALSE,1083,16,17,17,16
17,15,13.52759552,close,6525,29/06/2024 13:06,YJWCHg,0,0,141,25,FALSE,1058,16,17,17,16
17,16,13.54453754,close,6498,29/06/2024 13:06,YJWCHg,0,0,97,21,FALSE,1036,16,17,17,16
16,15,13.54335594,close,6461,29/06/2024 13:06,YJWCHg,0,0,54,24,FALSE,1285,16,17,17,16
16,16,13.56896591,close,6422,29/06/2024 13:06,YJWCHg,0,0,35,24,FALSE,1014,16,17,17,16
18,17,13.57605743,close,6429,29/06/2024 13:06,YJWCHg,0,0,56,24,FALSE,1075,16,17,17,16
34,16,13.58117962,close,6449,29/06/2024 13:06,YJWCHg,0,0,135,23,FALSE,1113,16,17,17,16
17,16,13.58354378,close,6485,29/06/2024 13:06,YJWCHg,0,0,33,23,FALSE,1017,16,17,17,16
20,14,13.58039188,close,6390,29/06/2024 13:06,YJWCHg,0,0,59,23,FALSE,1107,16,17,17,16
18,15,13.6016674,close,6879,29/06/2024 13:07,YJWCHg,0,0,66,23,FALSE,1000,16,17,17,16
17,18,13.60994148,close,6429,29/06/2024 13:07,YJWCHg,0,0,150,24,FALSE,1076,16,17,17,16
16,14,13.59733391,close,6293,29/06/2024 13:07,YJWCHg,0,0,126,24,FALSE,1095,16,17,17,16
18,16,13.59496975,close,6490,29/06/2024 13:07,YJWCHg,0,0,92,25,FALSE,1092,16,17,17,16
16,15,13.58078575,close,6385,29/06/2024 13:07,YJWCHg,0,0,61,23,FALSE,1227,16,17,17,16
17,15,13.57448196,close,6515,29/06/2024 13:07,YJWCHg,0,0,37,22,FALSE,1091,16,17,17,16
16,14,13.59339333,close,6493,29/06/2024 13:07,YJWCHg,0,0,57,24,FALSE,1258,16,17,17,16
19,14,13.58787727,close,6483,29/06/2024 13:07,YJWCHg,0,0,131,22,FALSE,946,16,17,17,16
18,19,13.6004858,close,6368,29/06/2024 13:07,YJWCHg,0,0,146,22,FALSE,1334,16,17,17,16
17,16,13.60994148,close,6424,29/06/2024 13:07,YJWCHg,0,0,105,23,FALSE,1052,16,17,17,16
12,16,13.59615135,close,6395,29/06/2024 13:07,YJWCHg,0,0,58,25,FALSE,1058,16,17,17,16
14,17,13.59418201,close,6537,29/06/2024 13:07,YJWCHg,0,0,41,24,FALSE,1036,16,17,17,16
18,15,13.6004858,close,6549,29/06/2024 13:07,YJWCHg,0,0,48,23,FALSE,1065,16,17,17,16
16,13,13.59536362,close,6356,29/06/2024 13:07,YJWCHg,0,0,52,22,FALSE,1103,16,17,17,16
16,15,13.60245609,close,6446,29/06/2024 13:07,YJWCHg,0,0,71,22,FALSE,1073,16,17,17,16
19,15,13.60875988,close,6473,29/06/2024 13:07,YJWCHg,0,0,150,23,FALSE,1030,16,17,17,16
15,16,13.60245609,close,6429,29/06/2024 13:08,YJWCHg,0,0,122,22,FALSE,1191,16,17,17,17
19,15,13.6288538,close,6483,29/06/2024 13:08,YJWCHg,0,0,116,23,FALSE,1039,16,17,17,16
19,16,13.63200569,close,6444,29/06/2024 13:08,YJWCHg,0,0,101,23,FALSE,958,16,17,17,16
16,19,13.63515759,close,6512,29/06/2024 13:08,YJWCHg,0,0,79,23,FALSE,1079,16,17,17,16
16,14,13.6387043,close,6405,29/06/2024 13:08,YJWCHg,0,0,46,23,FALSE,1090,16,17,17,16
18,16,13.62609577,close,6512,29/06/2024 13:08,YJWCHg,0,0,38,25,FALSE,1074,16,17,17,17
18,15,13.6387043,close,6495,29/06/2024 13:08,YJWCHg,0,0,56,23,FALSE,1105,16,17,17,16
18,15,13.62845993,close,6420,29/06/2024 13:08,YJWCHg,0,0,141,22,FALSE,1074,16,17,17,16
19,15,13.62215614,close,6459,29/06/2024 13:08,YJWCHg,0,0,102,23,FALSE,1097,16,17,17,16
18,16,13.60875988,close,5985,29/06/2024 13:08,YJWCHg,0,0,34,23,FALSE,1030,16,17,17,16
16,17,13.60875988,close,6380,29/06/2024 13:08,YJWCHg,0,0,150,22,FALSE,1063,16,17,17,16
17,15,13.59772778,close,6478,29/06/2024 13:08,YJWCHg,0,0,95,26,FALSE,1111,16,17,17,16
19,15,13.58905983,close,6429,29/06/2024 13:08,YJWCHg,0,0,54,22,FALSE,1063,16,17,17,16
18,15,13.58905983,close,6493,29/06/2024 13:08,YJWCHg,0,0,145,22,FALSE,1191,16,17,17,16
18,14,13.59299946,close,6473,29/06/2024 13:08,YJWCHg,0,0,34,25,FALSE,1096,16,17,17,16
17,20,13.59299946,close,6346,29/06/2024 13:09,YJWCHg,0,0,54,22,FALSE,1113,16,17,17,16
17,14,13.58275604,close,6446,29/06/2024 13:09,YJWCHg,0,0,62,8,FALSE,1118,16,17,17,16
17,15,13.58590794,close,6444,29/06/2024 13:09,YJWCHg,0,0,143,23,FALSE,1113,16,17,17,16
12,16,13.59221172,close,6608,29/06/2024 13:09,YJWCHg,0,0,104,23,FALSE,1106,16,17,17,16
23,12,13.58433151,close,6410,29/06/2024 13:09,YJWCHg,0,0,31,26,FALSE,1118,16,17,17,16
22,15,13.5906353,close,6498,29/06/2024 13:09,YJWCHg,0,0,144,23,FALSE,998,16,17,17,16
18,14,13.59457588,close,6434,29/06/2024 13:09,YJWCHg,0,0,116,23,FALSE,1129,16,17,17,16
16,15,13.58748341,close,6500,29/06/2024 13:09,YJWCHg,0,0,40,24,FALSE,1029,16,16,17,16
18,14,13.56857204,close,6478,29/06/2024 13:09,YJWCHg,0,0,50,22,FALSE,1141,16,17,17,16
16,14,13.55911541,close,6449,29/06/2024 13:09,YJWCHg,0,0,129,22,FALSE,1074,16,16,17,16
17,16,13.56542015,close,6400,29/06/2024 13:09,YJWCHg,0,0,105,22,FALSE,1195,16,17,17,16
17,15,13.55556965,close,6488,29/06/2024 13:09,YJWCHg,0,0,52,24,FALSE,1113,16,17,17,16
19,17,13.56305599,close,6520,29/06/2024 13:09,YJWCHg,0,0,145,19,FALSE,1057,16,17,17,16
19,15,13.57251167,close,6446,29/06/2024 13:09,YJWCHg,0,0,98,22,FALSE,1115,16,17,17,16
19,14,13.5906353,close,6390,29/06/2024 13:09,YJWCHg,0,0,42,22,FALSE,1126,16,17,17,16
16,17,13.57487583,close,6449,29/06/2024 13:09,YJWCHg,0,0,102,25,FALSE,1074,16,17,17,16
17,17,13.56147957,close,6488,29/06/2024 13:10,YJWCHg,0,0,114,23,FALSE,1080,16,16,17,16
20,15,13.55872154,close,6371,29/06/2024 13:10,YJWCHg,0,0,48,23,FALSE,1070,16,17,17,16
19,14,13.56502533,close,6407,29/06/2024 13:10,YJWCHg,0,0,55,22,FALSE,1111,16,17,17,17
17,14,13.58275604,close,6434,29/06/2024 13:10,YJWCHg,0,0,131,23,FALSE,1125,16,17,17,16
17,15,13.57329941,close,6466,29/06/2024 13:10,YJWCHg,0,0,55,22,FALSE,951,16,17,17,16
18,16,13.58708954,close,6454,29/06/2024 13:10,YJWCHg,0,0,65,23,FALSE,1134,16,17,17,16
16,16,13.58590794,close,6451,29/06/2024 13:10,YJWCHg,0,0,143,23,FALSE,1068,16,17,17,16
17,18,13.58354378,close,6405,29/06/2024 13:10,YJWCHg,0,0,32,23,FALSE,1063,16,17,17,16
16,15,13.57802773,close,6476,29/06/2024 13:10,YJWCHg,0,0,64,24,FALSE,1164,16,17,17,16
18,15,13.57369328,close,6510,29/06/2024 13:10,YJWCHg,0,0,105,24,FALSE,1113,16,17,17,16
18,25,13.58827209,close,6390,29/06/2024 13:10,YJWCHg,0,0,51,23,FALSE,1142,16,17,17,16
22,16,13.58787727,close,6402,29/06/2024 13:10,YJWCHg,0,0,100,22,FALSE,1135,16,16,17,16
14,16,13.59733391,close,6200,29/06/2024 13:10,YJWCHg,0,0,103,23,FALSE,1129,16,17,17,16
16,17,13.59851551,close,6471,29/06/2024 13:10,YJWCHg,0,0,43,24,FALSE,1131,16,17,17,16
16,17,13.60482025,close,6652,29/06/2024 13:10,YJWCHg,0,0,137,23,FALSE,1097,16,17,17,16
17,15,13.59221172,close,6500,29/06/2024 13:11,YJWCHg,0,0,56,23,FALSE,1152,16,17,17,16
16,17,13.58590794,close,6488,29/06/2024 13:11,YJWCHg,0,0,45,24,FALSE,1115,16,17,17,16
18,15,13.57723999,close,6400,29/06/2024 13:11,YJWCHg,0,0,130,23,FALSE,1139,16,17,17,16
19,15,13.57290554,close,6439,29/06/2024 13:11,YJWCHg,0,0,118,23,FALSE,1050,16,17,17,16
15,16,13.57369423,close,6463,29/06/2024 13:11,YJWCHg,0,0,29,27,FALSE,1125,16,17,17,16
20,12,13.55241776,close,6461,29/06/2024 13:11,YJWCHg,0,0,56,24,FALSE,1131,16,17,17,16
17,7,13.56226826,close,6485,29/06/2024 13:11,YJWCHg,0,0,118,23,FALSE,1112,16,17,17,16
18,16,13.54335594,close,6459,29/06/2024 13:11,YJWCHg,0,0,79,22,FALSE,1094,16,17,17,16
18,15,13.52444363,close,6183,29/06/2024 13:11,YJWCHg,0,0,70,24,FALSE,1073,16,17,17,16
19,15,13.51774597,close,6380,29/06/2024 13:11,YJWCHg,0,0,116,22,FALSE,1072,16,17,17,16
17,15,13.52404976,close,6405,29/06/2024 13:11,YJWCHg,0,0,33,23,FALSE,1106,16,17,17,16
16,16,13.52207947,close,6449,29/06/2024 13:11,YJWCHg,0,0,70,22,FALSE,1053,16,17,17,16
18,14,13.53626442,close,6407,29/06/2024 13:11,YJWCHg,0,0,94,21,FALSE,1095,16,17,17,16
18,16,13.54059792,close,6407,29/06/2024 13:11,YJWCHg,0,0,39,22,FALSE,1058,16,17,17,16
15,16,13.54414368,close,6346,29/06/2024 13:11,YJWCHg,0,0,122,22,FALSE,1128,16,17,17,16
13,16,13.54453754,close,6405,29/06/2024 13:11,YJWCHg,0,0,55,24,FALSE,1161,16,17,17,16
5,15,13.53547573,close,6429,29/06/2024 13:12,YJWCHg,0,0,106,23,FALSE,1074,16,17,17,16
16,16,13.53626347,close,6451,29/06/2024 13:12,YJWCHg,0,0,36,23,FALSE,1152,16,17,17,16
18,14,13.53626347,close,6383,29/06/2024 13:12,YJWCHg,0,0,121,23,FALSE,1107,16,17,17,16
16,16,13.52089787,close,6229,29/06/2024 13:12,YJWCHg,0,0,109,22,FALSE,1272,16,17,17,16
18,17,13.52720165,close,6473,29/06/2024 13:12,YJWCHg,0,0,41,24,FALSE,1076,16,17,17,16
18,16,13.52798939,close,6422,29/06/2024 13:12,YJWCHg,0,0,129,22,FALSE,1092,16,17,17,16
17,17,13.51222992,close,6344,29/06/2024 13:12,YJWCHg,0,0,70,23,FALSE,1083,16,17,17,16
19,14,13.52089787,close,6444,29/06/2024 13:12,YJWCHg,0,0,97,24,FALSE,1050,16,17,17,16
